name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
TEAMGROUP Elite Plus 4 GB,0.0,42666,14,0.0,Red / Black,14.254,19.0
TEAMGROUP TPRD432G3200HC2201 32 GB,0.0,43200,132,0.0,Red / Black,13.75,22.0
TEAMGROUP TPRD48G3200HC22016 8 GB,0.0,43200,18,0.0,Red / Black,13.75,22.0
TEAMGROUP TPRD48G3200HC2201 8 GB,0.0,43200,18,0.0,Red / Black,13.75,22.0
TEAMGROUP TPRD44G3200HC2201 4 GB,0.0,43200,14,0.0,Red / Black,13.75,22.0
TEAMGROUP Elite Plus 32 GB,0.0,42400,132,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 16 GB,0.0,42400,116,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 8 GB,0.0,42400,18,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 4 GB,0.0,42400,14,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 32 GB,0.0,42666,132,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 16 GB,0.0,42666,116,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 8 GB,0.0,42666,18,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 8 GB,0.0,42666,18,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 4 GB,0.0,42666,14,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 4 GB,0.0,43200,14,0.0,Red / Black,13.75,22.0
TEAMGROUP Elite Plus 32 GB,0.0,42133,48,0.0,Red / Black,14.065,15.0
TEAMGROUP Elite Plus 16 GB,0.0,42133,44,0.0,Red / Black,14.065,15.0
TEAMGROUP Elite Plus 8 GB,0.0,42133,24,0.0,Red / Black,14.065,15.0
TEAMGROUP Elite Plus 32 GB,0.0,42400,48,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 16 GB,0.0,42400,44,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 64 GB,0.0,42400,232,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 32 GB,0.0,42400,216,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 8 GB,0.0,42666,24,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 16 GB,0.0,42666,28,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 32 GB,0.0,42666,216,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 64 GB,0.0,42666,232,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 16 GB,0.0,42666,44,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 32 GB,0.0,42666,48,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 64 GB,0.0,43200,232,0.0,Red / Black,13.75,22.0
TEAMGROUP Elite Plus 32 GB,0.0,43200,216,0.0,Red / Black,13.75,22.0
TEAMGROUP Elite Plus 8 GB,0.0,43200,24,0.0,Red / Black,13.75,22.0
TEAMGROUP Elite Plus 64 GB,0.0,42400,232,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 32 GB,0.0,42400,216,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 8 GB,0.0,42400,24,0.0,Red / Black,13.333,16.0
TEAMGROUP Elite Plus 64 GB,0.0,42666,232,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 32 GB,0.0,42666,216,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 16 GB,0.0,42666,28,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 8 GB,0.0,42666,24,0.0,Red / Black,14.254,19.0
TEAMGROUP Elite Plus 64 GB,0.0,43200,232,0.0,Red / Black,13.75,22.0
TEAMGROUP Elite Plus 16 GB,0.0,43200,28,0.0,Red / Black,13.75,22.0
TEAMGROUP Elite Plus 16 GB,0.0,43200,28,0.0,Red / Black,13.75,22.0
TEAMGROUP Elite Plus 8 GB,0.0,43200,24,0.0,Red / Black,13.75,22.0
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 64 GB,0.0,55600,232,0.0,Black,12.857,36.0
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,0.0,55600,132,0.0,Black,12.857,36.0
GeIL ORION V 32 GB,0.0,56000,216,0.0,Red,10.0,30.0
GeIL ORION V 32 GB,0.0,56000,216,0.0,Black,10.0,30.0
TEAMGROUP Elite 8 GB,0.0,54800,18,0.0,Black,16.667,40.0
TEAMGROUP Elite 8 GB,0.0,55200,18,0.0,Black,16.154,42.0
TEAMGROUP Elite 8 GB,0.0,55600,18,0.0,Black,16.429,46.0
TEAMGROUP Elite 32 GB,0.0,55600,216,0.0,Black,16.429,46.0
GeIL EVO V RGB 64 GB,0.0,54800,232,0.0,White,16.667,40.0
GeIL EVO V RGB 32 GB,0.0,54800,216,0.0,White,16.667,40.0
GeIL EVO V RGB 32 GB,0.0,54800,216,0.0,Black,16.667,40.0
GeIL EVO V RGB 32 GB,0.0,54800,132,0.0,White,16.667,40.0
GeIL EVO V RGB 16 GB,0.0,54800,116,0.0,White,16.667,40.0
GeIL EVO V RGB 8 GB,0.0,54800,18,0.0,White,16.667,40.0
GeIL EVO V RGB 32 GB,0.0,54800,132,0.0,Black,16.667,40.0
GeIL EVO V RGB 16 GB,0.0,54800,116,0.0,Black,16.667,40.0
GeIL EVO V RGB 8 GB,0.0,54800,18,0.0,Black,16.667,40.0
GeIL EVO V RGB 32 GB,0.0,55200,216,0.0,White,13.077,34.0
GeIL EVO V RGB 64 GB,0.0,55200,232,0.0,Black,13.077,34.0
GeIL EVO V RGB 32 GB,0.0,55200,216,0.0,Black,13.077,34.0
GeIL EVO V RGB 32 GB,0.0,55200,132,0.0,White,13.077,34.0
GeIL EVO V RGB 16 GB,0.0,55200,116,0.0,White,13.077,34.0
GeIL EVO V RGB 32 GB,0.0,55200,132,0.0,Black,13.077,34.0
GeIL EVO V RGB 16 GB,0.0,55200,116,0.0,Black,13.077,34.0
GeIL EVO V RGB 64 GB,0.0,55200,232,0.0,White,16.154,42.0
GeIL EVO V RGB 64 GB,0.0,55200,232,0.0,Black,16.154,42.0
GeIL EVO V RGB 32 GB,0.0,55200,216,0.0,White,16.154,42.0
GeIL EVO V RGB 32 GB,0.0,55200,216,0.0,Black,16.154,42.0
GeIL EVO V RGB 32 GB,0.0,55200,132,0.0,White,16.154,42.0
GeIL EVO V RGB 16 GB,0.0,55200,116,0.0,White,16.154,42.0
GeIL EVO V RGB 32 GB,0.0,55200,132,0.0,Black,16.154,42.0
GeIL EVO V RGB 16 GB,0.0,55200,116,0.0,Black,16.154,42.0
GeIL EVO V RGB 64 GB,0.0,55600,232,0.0,White,13.571,38.0
GeIL EVO V RGB 32 GB,0.0,55600,216,0.0,White,13.571,38.0
GeIL EVO V RGB 64 GB,0.0,55600,232,0.0,Black,13.571,38.0
GeIL EVO V RGB 32 GB,0.0,55600,216,0.0,Black,13.571,38.0
GeIL EVO V RGB 32 GB,0.0,55600,132,0.0,White,13.571,38.0
GeIL EVO V RGB 16 GB,0.0,55600,116,0.0,White,13.571,38.0
GeIL EVO V RGB 32 GB,0.0,55600,132,0.0,Black,13.571,38.0
GeIL EVO V RGB 16 GB,0.0,55600,116,0.0,Black,13.571,38.0
GeIL EVO V RGB 64 GB,0.0,55600,232,0.0,White,16.429,46.0
GeIL EVO V RGB 32 GB,0.0,55600,216,0.0,White,16.429,46.0
GeIL EVO V RGB 32 GB,0.0,55600,216,0.0,Black,16.429,46.0
GeIL EVO V RGB 32 GB,0.0,55600,132,0.0,White,16.429,46.0
GeIL EVO V RGB 16 GB,0.0,55600,116,0.0,White,16.429,46.0
GeIL EVO V RGB 32 GB,0.0,55600,132,0.0,Black,16.429,46.0
GeIL EVO V RGB 16 GB,0.0,55600,116,0.0,Black,16.429,46.0
GeIL EVO V RGB 32 GB,0.0,56000,216,0.0,White,10.0,30.0
GeIL EVO V RGB 32 GB,0.0,56000,216,0.0,Black,10.0,30.0
GeIL EVO V RGB 16 GB,0.0,56000,116,0.0,White,10.0,30.0
GeIL EVO V RGB 16 GB,0.0,56000,116,0.0,Black,10.0,30.0
GeIL EVO V RGB 32 GB,0.0,56000,216,0.0,White,10.667,32.0
GeIL EVO V RGB 32 GB,0.0,56000,216,0.0,Black,10.667,32.0
GeIL EVO V RGB 16 GB,0.0,56000,116,0.0,White,10.667,32.0
GeIL EVO V RGB 16 GB,0.0,56000,116,0.0,Black,10.667,32.0
GeIL EVO V RGB 32 GB,0.0,56000,216,0.0,White,12.667,38.0
GeIL EVO V RGB 32 GB,0.0,56000,216,0.0,Black,12.667,38.0
GeIL EVO V RGB 16 GB,0.0,56000,116,0.0,White,12.667,38.0
GeIL EVO V RGB 16 GB,0.0,56000,116,0.0,Black,12.667,38.0
GeIL EVO V RGB 32 GB,0.0,56200,216,0.0,White,10.968,34.0
GeIL EVO V RGB 32 GB,0.0,56200,216,0.0,Black,10.968,34.0
GeIL EVO V RGB 16 GB,0.0,56200,116,0.0,White,10.968,34.0
GeIL EVO V RGB 16 GB,0.0,56200,116,0.0,Black,10.968,34.0
GeIL EVO V RGB 96 GB,0.0,56400,248,0.0,White,11.875,38.0
GeIL EVO V RGB 16 GB,0.0,56600,116,0.0,White,11.515,38.0
GeIL EVO V RGB 48 GB,0.0,56400,148,0.0,White,11.875,38.0
GeIL EVO V RGB 16 GB,0.0,56400,116,0.0,White,11.875,38.0
GeIL EVO V RGB 16 GB,0.0,56600,116,0.0,Black,11.515,38.0
GeIL EVO V RGB 16 GB,0.0,56400,116,0.0,Black,11.875,38.0
GeIL EVO V RGB 32 GB,0.0,56800,216,0.0,White,10.588,36.0
GeIL EVO V RGB 32 GB,0.0,56800,216,0.0,Black,10.588,36.0
GeIL EVO V RGB 16 GB,0.0,56800,116,0.0,White,10.588,36.0
GeIL EVO V RGB 16 GB,0.0,56800,116,0.0,Black,10.588,36.0
GeIL EVO V RGB 32 GB,0.0,57200,216,0.0,White,10.0,36.0
GeIL EVO V RGB 48 GB,0.0,57200,224,0.0,Black,10.0,36.0
GeIL EVO V RGB 32 GB,0.0,57200,216,0.0,Black,10.0,36.0
GeIL EVO V RGB 16 GB,0.0,57200,116,0.0,White,10.0,36.0
GeIL EVO V RGB 16 GB,0.0,57200,116,0.0,Black,10.0,36.0
GeIL EVO V RGB 32 GB,0.0,57600,216,0.0,White,9.474,36.0
GeIL EVO V RGB 32 GB,0.0,57600,216,0.0,Black,9.474,36.0
GeIL EVO V RGB 16 GB,0.0,57600,116,0.0,Black,9.474,36.0
GeIL EVO V RGB 16 GB,0.0,58000,116,0.0,White,9.5,38.0
GeIL EVO V RGB 16 GB,0.0,58000,116,0.0,Black,9.5,38.0
GeIL EVO V RGB 48 GB,0.0,58000,224,0.0,Black,10.0,40.0
GeIL EVO V RGB 24 GB,0.0,58000,124,0.0,White,10.0,40.0
GeIL EVO V RGB 24 GB,0.0,58000,124,0.0,Black,10.0,40.0
GeIL EVO V RGB 24 GB,0.0,58200,124,0.0,White,9.756,40.0
GeIL EVO V RGB 24 GB,0.0,58200,124,0.0,Black,9.756,40.0
GOODRAM IRDM PRO 32 GB,0.0,43600,216,0.0,White,9.444,17.0
GOODRAM IRDM PRO 32 GB,0.0,43600,216,0.0,White / Red,10.0,18.0
GOODRAM IRP-4000D4V64L18S/16GDC 16 GB,0.0,44000,28,0.0,Black / Gold,9.0,18.0
GOODRAM IRP-4000D4V64L18S/8G 8 GB,0.0,44000,18,0.0,Black / Gold,9.0,18.0
GOODRAM IRP-W4000D4V64L18S/8G 8 GB,0.0,44000,18,0.0,White,9.0,18.0
Apacer Panther RGB 32 GB,0.0,56200,216,0.0,Silver / Black,12.903,40.0
ADATA XPG LANCER RGB 16 GB,0.0,56800,116,0.0,White,10.0,34.0
Netac Shadow II 8 GB,0.0,43600,18,0.0,Black,10.0,18.0
Samsung M393B1G70BH0-CK0 8 GB,25.99,31600,18,3.249,Green,13.75,11.0
TEAMGROUP T-Force Vulcan 64 GB,0.0,56000,232,0.0,Black,11.333,34.0
TEAMGROUP T-Force Vulcan 64 GB,0.0,55600,232,0.0,Black,14.286,40.0
TEAMGROUP T-Force Vulcan 32 GB,0.0,54800,216,0.0,Black,15.833,38.0
TEAMGROUP T-Force Vulcan 32 GB,0.0,56000,132,0.0,Black,11.333,34.0
TEAMGROUP T-Force Vulcan 32 GB,0.0,55600,132,0.0,Black,14.286,40.0
TEAMGROUP T-Force Vulcan 32 GB,0.0,55600,132,0.0,Black,12.857,36.0
TEAMGROUP T-Force Vulcan 16 GB,0.0,56400,116,0.0,Black,12.5,40.0
TEAMGROUP T-Force Vulcan 16 GB,0.0,56400,116,0.0,Black,10.0,32.0
TEAMGROUP T-Force Vulcan 16 GB,0.0,54800,116,0.0,Black,15.833,38.0
TEAMGROUP T-Force Vulcan 16 GB,0.0,54800,116,0.0,Red,15.833,38.0
TEAMGROUP T-Force Vulcan 8 GB,0.0,55200,18,0.0,Red,15.385,40.0
TEAMGROUP T-Force Vulcan 8 GB,0.0,55600,18,0.0,Red,14.286,40.0
TEAMGROUP T-Force Vulcan 32 GB,0.0,55600,132,0.0,Red,14.286,40.0
TEAMGROUP T-Force Vulcan 32 GB,0.0,56000,132,0.0,Red,14.667,44.0
TEAMGROUP T-Force Vulcan 16 GB,0.0,56400,116,0.0,Red,10.0,32.0
TEAMGROUP T-Force Vulcan 32 GB,0.0,54800,216,0.0,Red,15.833,38.0
TEAMGROUP T-Force Vulcan 64 GB,0.0,55600,232,0.0,Red,14.286,40.0
Lexar LD4AS032G-R2666U 32 GB,0.0,42666,132,0.0,Black,14.254,19.0
Lexar LD4AS008G-R2666U 8 GB,0.0,42666,18,0.0,Black,14.254,19.0
Lexar LD4AS016G-R3200GSST 16 GB,0.0,43200,116,0.0,Black,13.75,22.0
Lexar LD4AS008G-R3200GSST 8 GB,0.0,43200,18,0.0,Black,13.75,22.0
Lexar LD4AS032G-R2666G 32 GB,0.0,42666,132,0.0,Black,14.254,19.0
Lexar LD4AS032G-R2666GSST 32 GB,0.0,42666,132,0.0,Black,14.254,19.0
Lexar LD4AS016G-R2666G 16 GB,0.0,42666,116,0.0,Black,14.254,19.0
Lexar LD4AS016G-R2666GSST 16 GB,0.0,42666,116,0.0,Black,14.254,19.0
Lexar LD4AS008G-R2666G 8 GB,0.0,42666,18,0.0,Black,14.254,19.0
Lexar LD4AS004G-R2666GSST 4 GB,0.0,42666,14,0.0,Black,14.254,19.0
Lexar LD4AS016G-R3200CSST 16 GB,0.0,43200,116,0.0,Black,13.75,22.0
Lexar LD4AS032G-R2666C 32 GB,0.0,42666,132,0.0,Black,14.254,19.0
Lexar LD4AS032G-R2666CSST 32 GB,0.0,42666,132,0.0,Black,14.254,19.0
Lexar LD4AS016G-R2666C 16 GB,0.0,42666,116,0.0,Black,14.254,19.0
Lexar LD4AS016G-R2666CSST 16 GB,0.0,42666,116,0.0,Black,14.254,19.0
Lexar LD4AS008G-R2666C 8 GB,0.0,42666,18,0.0,Black,14.254,19.0
Lexar LD4AS008G-R2666CSST 8 GB,0.0,42666,18,0.0,Black,14.254,19.0
Lexar LD4AS004G-R2666C 4 GB,0.0,42666,14,0.0,Black,14.254,19.0
Lexar LD4AS004G-R2666CSST 4 GB,0.0,42666,14,0.0,Black,14.254,19.0
GeIL EVO X II AMD 32 GB,0.0,43200,216,0.0,Black,10.0,16.0
GeIL EVO X II AMD 8 GB,0.0,44000,18,0.0,Black,10.0,20.0
GeIL EVO X II AMD 8 GB,0.0,44000,18,0.0,Black,9.0,18.0
GeIL EVO X II AMD 32 GB,0.0,43600,132,0.0,Black,10.0,18.0
GeIL EVO X II AMD 16 GB,0.0,43600,116,0.0,Black,10.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43600,18,0.0,Black,10.0,18.0
GeIL EVO X II AMD 4 GB,0.0,43600,14,0.0,Black,10.0,18.0
GeIL EVO X II AMD 16 GB,0.0,43600,116,0.0,Black,10.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43600,18,0.0,Black,10.0,18.0
GeIL EVO X II AMD 4 GB,0.0,43600,14,0.0,Black,10.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43600,18,0.0,Black,8.889,16.0
GeIL EVO X II AMD 4 GB,0.0,43600,14,0.0,Black,8.889,16.0
GeIL EVO X II AMD 8 GB,0.0,43600,18,0.0,Black,8.889,16.0
GeIL EVO X II AMD 4 GB,0.0,43600,14,0.0,Black,8.889,16.0
GeIL EVO X II AMD 8 GB,0.0,43600,18,0.0,Black,7.778,14.0
GeIL EVO X II AMD 4 GB,0.0,43600,14,0.0,Black,7.778,14.0
GeIL EVO X II AMD 16 GB,0.0,43200,116,0.0,Black,13.75,22.0
GeIL EVO X II AMD 8 GB,0.0,43200,18,0.0,Black,13.75,22.0
GeIL EVO X II AMD 4 GB,0.0,43200,14,0.0,Black,13.75,22.0
GeIL EVO X II AMD 16 GB,0.0,43200,116,0.0,Black,11.25,18.0
GeIL EVO X II AMD 8 GB,0.0,43200,18,0.0,Black,11.25,18.0
GeIL EVO X II AMD 16 GB,0.0,43200,116,0.0,Black,10.0,16.0
GeIL EVO X II AMD 16 GB,0.0,43200,116,0.0,Black,10.0,16.0
GeIL EVO X II AMD 8 GB,0.0,43200,18,0.0,Black,10.0,16.0
GeIL EVO X II AMD 4 GB,0.0,43200,14,0.0,Black,10.0,16.0
GeIL EVO X II AMD 16 GB,0.0,43000,116,0.0,Black,10.667,16.0
GeIL EVO X II AMD 8 GB,0.0,43000,18,0.0,Black,10.667,16.0
GeIL EVO X II AMD 4 GB,0.0,43000,14,0.0,Black,10.667,16.0
GeIL EVO X II AMD 16 GB,0.0,42666,116,0.0,Black,14.254,19.0
GeIL EVO X II AMD 8 GB,0.0,42666,18,0.0,Black,14.254,19.0
GeIL EVO X II AMD 4 GB,0.0,42666,14,0.0,Black,14.254,19.0
GeIL EVO X II AMD 16 GB,0.0,42400,116,0.0,Black,15.833,19.0
GeIL EVO X II AMD 16 GB,0.0,42400,116,0.0,Black,13.333,16.0
GeIL EVO X II AMD 8 GB,0.0,42400,18,0.0,Black,13.333,16.0
GeIL EVO X II AMD 4 GB,0.0,42400,14,0.0,Black,13.333,16.0
GeIL EVO X II AMD 8 GB,0.0,44000,18,0.0,White,10.0,20.0
GeIL EVO X II AMD 8 GB,0.0,43600,18,0.0,White,10.0,18.0
GeIL EVO X II AMD 4 GB,0.0,43600,14,0.0,White,10.0,18.0
GeIL EVO X II AMD 16 GB,0.0,43600,116,0.0,White,10.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43600,18,0.0,White,10.0,18.0
GeIL EVO X II AMD 4 GB,0.0,43600,14,0.0,White,10.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43600,18,0.0,White,8.889,16.0
GeIL EVO X II AMD 4 GB,0.0,43600,14,0.0,White,8.889,16.0
GeIL EVO X II AMD 16 GB,0.0,43200,116,0.0,White,13.75,22.0
GeIL EVO X II AMD 8 GB,0.0,43200,18,0.0,White,13.75,22.0
GeIL EVO X II AMD 4 GB,0.0,43200,14,0.0,White,13.75,22.0
GeIL EVO X II AMD 8 GB,0.0,43200,18,0.0,White,11.25,18.0
GeIL EVO X II AMD 16 GB,0.0,43200,116,0.0,White,10.0,16.0
GeIL EVO X II AMD 16 GB,0.0,43200,116,0.0,White,10.0,16.0
GeIL EVO X II AMD 8 GB,0.0,43200,18,0.0,White,10.0,16.0
GeIL EVO X II AMD 4 GB,0.0,43200,14,0.0,White,10.0,16.0
GeIL EVO X II AMD 8 GB,0.0,43000,18,0.0,White,12.0,18.0
GeIL EVO X II AMD 16 GB,0.0,43000,116,0.0,White,10.667,16.0
GeIL EVO X II AMD 8 GB,0.0,43000,18,0.0,White,10.667,16.0
GeIL EVO X II AMD 4 GB,0.0,43000,14,0.0,White,10.667,16.0
GeIL EVO X II AMD 16 GB,0.0,42666,116,0.0,White,14.254,19.0
GeIL EVO X II AMD 4 GB,0.0,42666,14,0.0,White,14.254,19.0
GeIL EVO X II AMD 8 GB,0.0,42400,18,0.0,White,15.833,19.0
GeIL EVO X II AMD 4 GB,0.0,42400,14,0.0,White,15.833,19.0
GeIL EVO X II AMD 16 GB,0.0,42400,116,0.0,White,13.333,16.0
GeIL EVO X II AMD 8 GB,0.0,42400,18,0.0,White,13.333,16.0
GeIL EVO X II AMD 4 GB,0.0,42400,14,0.0,White,13.333,16.0
GeIL EVO X II AMD 16 GB,0.0,44400,28,0.0,Black,8.182,18.0
GeIL EVO X II AMD 64 GB,0.0,44000,232,0.0,Black,9.0,18.0
GeIL EVO X II AMD 32 GB,0.0,44000,216,0.0,Black,9.0,18.0
GeIL EVO X II AMD 16 GB,0.0,44000,28,0.0,Black,9.0,18.0
GeIL EVO X II AMD 16 GB,0.0,44000,28,0.0,Black,9.0,18.0
GeIL EVO X II AMD 8 GB,0.0,44000,24,0.0,Black,9.0,18.0
GeIL EVO X II AMD 64 GB,0.0,43600,232,0.0,Black,10.0,18.0
GeIL EVO X II AMD 32 GB,0.0,43600,216,0.0,Black,10.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43600,24,0.0,Black,10.0,18.0
GeIL EVO X II AMD 32 GB,0.0,43600,216,0.0,Black,10.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43600,24,0.0,Black,10.0,18.0
GeIL EVO X II AMD 16 GB,0.0,43600,28,0.0,Black,8.889,16.0
GeIL EVO X II AMD 8 GB,0.0,43600,24,0.0,Black,8.889,16.0
GeIL EVO X II AMD 16 GB,0.0,43600,82,0.0,Black,8.889,16.0
GeIL EVO X II AMD 8 GB,0.0,43600,42,0.0,Black,8.889,16.0
GeIL EVO X II AMD 16 GB,0.0,43600,28,0.0,Black,7.778,14.0
GeIL EVO X II AMD 8 GB,0.0,43600,24,0.0,Black,7.778,14.0
GeIL EVO X II AMD 32 GB,0.0,43200,216,0.0,Black,13.75,22.0
GeIL EVO X II AMD 8 GB,0.0,43200,24,0.0,Black,13.75,22.0
GeIL EVO X II AMD 64 GB,0.0,43200,232,0.0,Black,11.25,18.0
GeIL EVO X II AMD 16 GB,0.0,43200,28,0.0,Black,11.25,18.0
GeIL EVO X II AMD 32 GB,0.0,43200,216,0.0,Black,10.0,16.0
GeIL EVO X II AMD 16 GB,0.0,43200,28,0.0,Black,10.0,16.0
GeIL EVO X II AMD 64 GB,0.0,43200,232,0.0,Black,10.0,16.0
GeIL EVO X II AMD 32 GB,0.0,43200,216,0.0,Black,10.0,16.0
GeIL EVO X II AMD 8 GB,0.0,43200,24,0.0,Black,10.0,16.0
GeIL EVO X II AMD 16 GB,0.0,43000,28,0.0,Black,12.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43000,24,0.0,Black,10.667,16.0
GeIL EVO X II AMD 64 GB,0.0,42666,232,0.0,Black,14.254,19.0
GeIL EVO X II AMD 32 GB,0.0,42666,216,0.0,Black,14.254,19.0
GeIL EVO X II AMD 16 GB,0.0,42666,28,0.0,Black,14.254,19.0
GeIL EVO X II AMD 32 GB,0.0,42400,216,0.0,Black,15.833,19.0
GeIL EVO X II AMD 8 GB,0.0,42400,24,0.0,Black,15.833,19.0
GeIL EVO X II AMD 32 GB,0.0,42400,216,0.0,Black,13.333,16.0
GeIL EVO X II AMD 16 GB,0.0,42400,28,0.0,Black,13.333,16.0
GeIL EVO X II AMD 8 GB,0.0,42400,24,0.0,Black,13.333,16.0
GeIL EVO X II AMD 16 GB,0.0,44000,28,0.0,White,10.0,20.0
GeIL EVO X II AMD 64 GB,0.0,43600,232,0.0,White,10.0,18.0
GeIL EVO X II AMD 32 GB,0.0,43600,216,0.0,White,10.0,18.0
GeIL EVO X II AMD 16 GB,0.0,43600,28,0.0,White,10.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43600,24,0.0,White,10.0,18.0
GeIL EVO X II AMD 32 GB,0.0,43600,216,0.0,White,10.0,18.0
GeIL EVO X II AMD 16 GB,0.0,43600,28,0.0,White,10.0,18.0
GeIL EVO X II AMD 8 GB,0.0,43600,24,0.0,White,10.0,18.0
GeIL EVO X II AMD 16 GB,0.0,43600,28,0.0,White,8.889,16.0
GeIL EVO X II AMD 8 GB,0.0,43600,24,0.0,White,8.889,16.0
GeIL EVO X II AMD 32 GB,0.0,43200,216,0.0,White,13.75,22.0
GeIL EVO X II AMD 16 GB,0.0,43200,28,0.0,White,13.75,22.0
GeIL EVO X II AMD 8 GB,0.0,43200,24,0.0,White,13.75,22.0
GeIL EVO X II AMD 16 GB,0.0,43200,28,0.0,White,11.25,18.0
GeIL EVO X II AMD 32 GB,0.0,43200,216,0.0,White,10.0,16.0
GeIL EVO X II AMD 32 GB,0.0,43200,216,0.0,White,10.0,16.0
GeIL EVO X II AMD 8 GB,0.0,43200,24,0.0,White,10.0,16.0
GeIL EVO X II AMD 16 GB,0.0,43000,28,0.0,White,12.0,18.0
GeIL EVO X II AMD 32 GB,0.0,43000,216,0.0,White,10.667,16.0
GeIL EVO X II AMD 8 GB,0.0,43000,24,0.0,White,10.667,16.0
GeIL EVO X II AMD 32 GB,0.0,42666,216,0.0,White,14.254,19.0
GeIL EVO X II AMD 16 GB,0.0,42666,28,0.0,White,14.254,19.0
GeIL EVO X II AMD 8 GB,0.0,42666,24,0.0,White,14.254,19.0
GeIL EVO X II AMD 32 GB,0.0,42400,216,0.0,White,15.833,19.0
GeIL EVO X II AMD 16 GB,0.0,42400,28,0.0,White,15.833,19.0
GeIL EVO X II AMD 8 GB,0.0,42400,24,0.0,White,15.833,19.0
GeIL EVO X II AMD 32 GB,0.0,42400,216,0.0,White,13.333,16.0
GeIL EVO X II AMD 8 GB,0.0,42400,24,0.0,White,13.333,16.0
Silicon Power XPOWER Zenith RGB Gaming 16 GB,0.0,56800,116,0.0,Black,11.765,40.0
Silicon Power XPOWER Zenith RGB Gaming 16 GB,0.0,56800,116,0.0,White,11.765,40.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,0.0,56800,216,0.0,White,11.765,40.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,0.0,56800,216,0.0,Black,11.765,40.0
Silicon Power XPOWER Zenith RGB Gaming 16 GB,0.0,56400,116,0.0,Black,12.5,40.0
Silicon Power XPOWER Zenith RGB Gaming 16 GB,0.0,56400,116,0.0,White,12.5,40.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,0.0,56400,216,0.0,Black,12.5,40.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,0.0,56400,216,0.0,White,12.5,40.0
Silicon Power XPOWER Zenith RGB Gaming 16 GB,0.0,56000,116,0.0,Black,10.0,30.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,0.0,56000,132,0.0,Black,10.0,30.0
ADATA XPG GAMMIX D10 32 GB,0.0,43200,132,0.0,Black,10.0,16.0
ADATA XPG GAMMIX D10 16 GB,0.0,43200,116,0.0,White,10.0,16.0
OLOy Blade RGB 16 GB,0.0,43600,28,0.0,White,8.889,16.0
OLOy OWL RGB 64 GB,0.0,43200,232,0.0,Black,10.0,16.0
OLOy OWL 128 GB,0.0,43200,432,0.0,Unknown,10.0,16.0
OLOy ND4U1632161DJ0SA 16 GB,0.0,43200,116,0.0,Black,10.0,16.0
OLOy Blade 32 GB,0.0,43200,216,0.0,Black,10.0,16.0
OLOy Blade 16 GB,0.0,44000,28,0.0,Black,9.0,18.0
OLOy Blade 16 GB,0.0,44000,28,0.0,Black,8.0,16.0
OLOy MD4U1640180BJ0DA 32 GB,0.0,44000,216,0.0,Black,9.0,18.0
OLOy Blade 32 GB,0.0,43600,216,0.0,Black,10.0,18.0
G.Skill Performance 4 GB,0.0,31333,22,0.0,Blue,13.503,9.0
