name,price,capacity,price_per_gb,type,cache,form_factor,interface
Samsung 850 Evo,0.0,120.0,0.0,SSD,0.0,mSATA,mSATA
Samsung 850 Evo,0.0,250.0,0.0,SSD,0.0,mSATA,mSATA
Mushkin ECO2,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Mushkin ECO2,0.0,60.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate ST1000NX0333,100.53,1000.0,0.101,7200,128.0,2.5,SAS 12.0 Gb/s
OWC Mercury Electra,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
ADATA Premier Pro SP920,0.0,512.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Hitachi Ultrastar C15K600,0.0,600.0,0.0,15000,128.0,2.5,SAS 12.0 Gb/s
Hitachi Ultrastar 7K6000,0.0,2000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar He6,0.0,6000.0,0.0,7200,128.0,3.5,SAS 6.0 Gb/s
Micron M600,0.0,128.0,0.0,SSD,0.0,mSATA,mSATA
Micron M600,0.0,256.0,0.0,SSD,0.0,mSATA,mSATA
Micron M600,0.0,512.0,0.0,SSD,0.0,mSATA,mSATA
OCZ Vector 180,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
OCZ Vector 180,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate ST4000NM0054,0.0,4000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
ADATA Premier Pro SP920,0.0,1000.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Corsair Force LS,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Corsair Force LS,0.0,960.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 535,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Kingston SSDNow KC310,0.0,960.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
OCZ D2CSTK251M3T-0120,0.0,128.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Edge Tech PE233846,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Hitachi Ultrastar He8,0.0,8000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Seagate ST2000NX0343,369.95,2000.0,0.185,7200,128.0,2.5,SAS 12.0 Gb/s
Intel 535,306.1,240.0,1.275,SSD,0.0,2.5,SATA 6.0 Gb/s
PNY CL4111,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
PNY CL4111,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate ST2000NM0014,0.0,2000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Kingston SHSS3B7A/120G Bundle,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Kingston SHSS3B7A/240G Bundle,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Kingston SHSS3B7A/480G Bundle,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 535,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 535,0.0,180.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 535,299.0,360.0,0.831,SSD,0.0,2.5,SATA 6.0 Gb/s
OCZ Radeon R7,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
OCZ Radeon R7,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
OCZ Radeon R7,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
PNY Optima,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Kingston HyperX 3K,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Toshiba MK1661GSYB,0.0,160.0,0.0,7200,16.0,3.5,SATA 3.0 Gb/s
Hitachi Ultrastar 7K6000,0.0,4000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Seagate ST1000NX0363,0.0,1000.0,0.0,7200,128.0,2.5,SAS 12.0 Gb/s
Seagate ST1000NX0373,71.23,1000.0,0.071,7200,128.0,2.5,SAS 12.0 Gb/s
Seagate ST2000NX0323,0.0,2000.0,0.0,7200,128.0,2.5,SAS 12.0 Gb/s
Seagate Enterprise NAS,0.0,3000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar 7K6000,0.0,2000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar He8,0.0,6000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar 7K6000,0.0,2000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Corsair Neutron XT,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Toshiba PH3600U-1I72,0.0,6000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar SSD800MM,0.0,400.0,0.0,SSD,0.0,2.5,SAS 12.0 Gb/s
Intel SSDSC2BB080G601,0.0,80.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel SSDSC2BB120G601,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel SSDSC2BW480H6R5,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel SSDSCKJW180H601,0.0,180.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
Mushkin Atlas Vital,0.0,120.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
Mushkin Atlas Vital,104.83,250.0,0.419,SSD,0.0,M.2-2280,M.2 SATA
Patriot Ignite,0.0,240.0,0.0,SSD,256.0,2.5,SATA 6.0 Gb/s
PNY SSD7CS2111-960-RB,0.0,960.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Silicon Power SSD Slim S60 Upgrade Kit,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Silicon Power SSD Slim S60 Upgrade Kit,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Silicon Power S60,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
VisionTek 900623-BUNDLE,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Hitachi Travelstar Z5K320,0.0,250.0,0.0,5400,8.0,2.5,SATA 3.0 Gb/s
Hitachi Ultrastar C10K900,0.0,450.0,0.0,10000,64.0,2.5,SAS 6.0 Gb/s
ADATA Premier SP600NS34,0.0,128.0,0.0,SSD,0.0,M.2-2242,M.2 SATA
ADATA XPG SX930,229.27,120.0,1.911,SSD,0.0,2.5,SATA 6.0 Gb/s
ADATA XPG SX930,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
ADATA XPG SX930,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
G.Skill Phoenix FTL,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 535,0.0,360.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
Mushkin Atlas Vital,0.0,500.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
Patriot Blast,0.0,960.0,0.0,SSD,256.0,2.5,SATA 6.0 Gb/s
Samsung SM951,0.0,128.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
SanDisk Ultra II,0.0,128.0,0.0,SSD,0.0,mSATA,mSATA
SanDisk Ultra II,0.0,512.0,0.0,SSD,0.0,mSATA,mSATA
TEAMGROUP Dark L3,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
TEAMGROUP Ultra L5,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
TEAMGROUP Ultra L5,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Transcend TS512GSSD370S,219.99,512.0,0.43,SSD,0.0,2.5,SATA 6.0 Gb/s
SanDisk Z400s,0.0,32.0,0.0,SSD,0.0,mSATA,mSATA
Seagate ST1200MM0158,0.0,1200.0,0.0,10000,128.0,2.5,SAS 12.0 Gb/s
Hitachi Ultrastar C10K1800,0.0,600.0,0.0,10500,128.0,2.5,SAS 12.0 Gb/s
Intel 730,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Toshiba Q300 Pro,0.0,128.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate Enterprise NAS,0.0,2000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Eluktro Pro-X Performance,0.0,128.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Mushkin Atlas,0.0,120.0,0.0,SSD,0.0,mSATA,mSATA
Mushkin ECO2,0.0,512.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Mushkin Atlas,0.0,60.0,0.0,SSD,0.0,mSATA,mSATA
Toshiba Q300 Pro,0.0,512.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,0.0,10000.0,0.0,7200,256.0,3.5,SAS 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,0.0,10000.0,0.0,7200,256.0,3.5,SAS 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,0.0,10000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,0.0,10000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,0.0,10000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,0.0,10000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,0.0,10000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar Archive Ha10,0.0,10000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
OCZ Trion 100,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Toshiba L200,0.0,500.0,0.0,5400,8.0,2.5,SATA 3.0 Gb/s
Toshiba L200,0.0,1000.0,0.0,5400,8.0,2.5,SATA 3.0 Gb/s
Seagate Enterprise NAS,379.0,6000.0,0.063,7200,128.0,3.5,SATA 6.0 Gb/s
Seagate ST6000VN0021,0.0,6000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi HDS723020ALA640,0.0,2000.0,0.0,7200,64.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar He8,0.0,8000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Seagate Momentus 5400.3,0.0,40.0,0.0,5400,8.0,2.5,PATA 44-Pin 100
Kingston FURY,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
PNY CS2211,0.0,960.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
OCZ TRION 150,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
OCZ Vector 180,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Patriot PBT120GS25SSDR,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 750,0.0,1200.0,0.0,SSD,0.0,PCIe,PCIe x4
SanDisk X400,0.0,1000.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
MyDigitalSSD BP5e Slim 7,0.0,128.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
MyDigitalSSD BP5e Slim 7,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
MyDigitalSSD BP5e Slim 7,0.0,1000.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Mushkin ECO3,0.0,120.0,0.0,SSD,128.0,2.5,SATA 6.0 Gb/s
Mushkin ECO3,0.0,240.0,0.0,SSD,256.0,2.5,SATA 6.0 Gb/s
Intel 540s,0.0,1000.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540s,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540s,0.0,180.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540s,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540s,0.0,360.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540s,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Zotac T500,0.0,120.0,0.0,SSD,256.0,2.5,SATA 6.0 Gb/s
Silicon Power S70,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540s,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540s,0.0,180.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540s,239.99,360.0,0.667,SSD,0.0,2.5,SATA 6.0 Gb/s
Patriot Torch LE,0.0,960.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Patriot Torch LE,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Patriot Torch LE,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Patriot Torch LE,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Plextor M7V,0.0,256.0,0.0,SSD,512.0,2.5,SATA 6.0 Gb/s
Plextor M7V,0.0,512.0,0.0,SSD,768.0,2.5,SATA 6.0 Gb/s
OCZ RD400,0.0,128.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
MyDigitalSSD BP5e Slim 7,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540s,159.99,180.0,0.889,SSD,0.0,M.2-2280,M.2 SATA
Intel 750,475.0,1200.0,0.396,SSD,0.0,2.5,U.2
Intel 750,265.0,400.0,0.662,SSD,0.0,2.5,U.2
Intel 750,359.97,800.0,0.45,SSD,0.0,2.5,U.2
Plextor M6V,0.0,512.0,0.0,SSD,512.0,2.5,SATA 6.0 Gb/s
Plextor M6V,0.0,256.0,0.0,SSD,256.0,2.5,SATA 6.0 Gb/s
Plextor M6V,0.0,128.0,0.0,SSD,128.0,2.5,SATA 6.0 Gb/s
MyDigitalSSD 80mm BP5e,0.0,240.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
MyDigitalSSD 80mm BP5e,0.0,480.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
Corsair Neutron XTi,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir E100,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Hitachi LYSB00TQ7YJ4G-ELECTRNCS,0.0,2000.0,0.0,7200,64.0,3.5,SATA 6.0 Gb/s
Samsung SM961,0.0,128.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,0.0,128.0,0.0,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,0.0,128.0,0.0,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,0.0,256.0,0.0,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,0.0,512.0,0.0,SSD,512.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M8Pe,0.0,512.0,0.0,SSD,512.0,PCIe,PCIe x4
Plextor M7V,0.0,128.0,0.0,SSD,256.0,M.2-2280,M.2 SATA
Plextor M7V,0.0,512.0,0.0,SSD,1024.0,M.2-2280,M.2 SATA
Mushkin TRIACTOR,0.0,500.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Kingston Predator,0.0,960.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Toshiba VX500,0.0,128.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Toshiba VX500,0.0,512.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
MyDigitalSSD BPX,0.0,128.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Intel Pro 5400s,170.05,120.0,1.417,SSD,0.0,2.5,SATA 6.0 Gb/s
Micron M600,0.0,128.0,0.0,SSD,0.0,M.2-2260,M.2 SATA
Hitachi Deskstar NAS,0.0,8000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
ADATA XPG SX8000,0.0,512.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
ADATA SU900,0.0,256.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
ADATA SU900,0.0,512.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Patriot TORCH,0.0,60.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Toshiba N300,0.0,8000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Intel Pro 6000p,0.0,1000.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Hyundai Technology Cobalt,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Hyundai Technology Cobalt,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Hyundai Technology Sapphire,0.0,960.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Drevo ES,0.0,128.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Drevo ES,0.0,256.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
TEAMGROUP L3 EVO,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate Enterprise NAS,0.0,8000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Seagate Barracuda ES,45.0,250.0,0.18,7200,16.0,3.5,SATA 6.0 Gb/s
Mushkin Triactor 3D,0.0,1000.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Patriot Spark,0.0,256.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Patriot Spark,0.0,512.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Silicon Power SU256GBSS3A55S25AE,0.0,256.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
ADATA XPG SX950,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
ADATA XPG SX950,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
ADATA XPG SX7000,0.0,512.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
PNY CS2030,0.0,480.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Addlink ad512GBS10S3,0.0,512.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Western Digital Purple,220.3,8000.0,0.028,5400,128.0,3.5,SATA 6.0 Gb/s
Hitachi Ultrastar,0.0,900.0,0.0,10500,128.0,2.5,SAS 12.0 Gb/s
Hitachi HGST Ultrastar C10K1800 HUC101830CSS200 (0B28810) 300GB 10520 RPM,0.0,300.0,0.0,10500,128.0,2.5,SAS 12.0 Gb/s
Hitachi Ultrastar,0.0,2000.0,0.0,7200,32.0,3.5,SATA 3.0 Gb/s
Hitachi Ultrastar,225.0,6000.0,0.037,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar,0.0,4000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar,0.0,2000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi 0F22941,175.0,4000.0,0.044,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar,0.0,2000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi 0F23006,0.0,4000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi 0F23090,0.0,4000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar He8,952.56,6000.0,0.159,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar He8,360.5,6000.0,0.06,7200,128.0,3.5,SAS 12.0 Gb/s
Hitachi Ultra,0.0,8000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Hitachi 0F27406,129.0,8000.0,0.016,7200,256.0,3.5,SAS 12.0 Gb/s
Hitachi Ultrastar He10,0.0,8000.0,0.0,7200,256.0,3.5,SAS 12.0 Gb/s
Avexir S100,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Avexir S100,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Corsair Force LE,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Intel 540 Series,0.0,120.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Plextor M9Pe,0.0,512.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M9Pe,0.0,256.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Plextor M9Pe,0.0,1000.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Mushkin Source,0.0,250.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
TEAMGROUP P30,0.0,480.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Toshiba Q300,0.0,960.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Delta RGB,0.0,1000.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Toshiba P300,0.0,3000.0,0.0,7200,64.0,3.5,SATA 6.0 Gb/s
VisionTek PRO,131.54,500.0,0.263,SSD,0.0,M.2-2280,M.2 SATA
VisionTek PRO,228.49,1000.0,0.228,SSD,0.0,M.2-2280,M.2 SATA
VisionTek PRO,0.0,120.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
VisionTek PRO,0.0,250.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
TEAMGROUP L5 LITE,0.0,60.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Toshiba RC100,0.0,240.0,0.0,SSD,0.0,M.2-2242,M.2 PCIe 3.0 X2
Drevo X1 Pro,0.0,1000.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Drevo X1 Pro,0.0,128.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Mushkin PILOT,0.0,120.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
ADATA XPG SX850,0.0,256.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
ADATA XPG SX850,0.0,512.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
MyDigitalSSD BPX Pro,0.0,1920.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
MyDigitalSSD BPX Pro,0.0,960.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
MyDigitalSSD BPX Pro,0.0,480.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
MyDigitalSSD BPX Pro,0.0,240.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Toshiba N300,0.0,4000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Toshiba N300,0.0,8000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
TEAMGROUP T-Force Delta Phantom Gaming RGB,0.0,500.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,0.0,2000.0,0.0,7200,128.0,3.5,SAS 12.0 Gb/s
Seagate Enterprise Performance,93.99,300.0,0.313,10000,128.0,2.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,0.0,8000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,0.0,2000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
Western Digital AV,27.0,320.0,0.084,5400,0.0,2.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,0.0,6000.0,0.0,7200,256.0,3.5,SAS 6.0 Gb/s
Seagate Enterprise Capacity,160.0,4000.0,0.04,7200,128.0,3.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,0.0,8000.0,0.0,7200,256.0,3.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,199.0,6000.0,0.033,7200,256.0,3.5,SAS 12.0 Gb/s
Seagate Nytro Enterprise,0.0,1920.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,0.0,240.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate Barracuda Compute,0.0,1000.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,0.0,480.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate Nytro Enterprise,0.0,1920.0,0.0,SSD,0.0,2.5,SATA 6.0 Gb/s
Seagate 1200.2,0.0,3200.0,0.0,SSD,0.0,2.5,SAS 12.0 Gb/s
Seagate 1200.2,0.0,800.0,0.0,SSD,0.0,2.5,SAS 12.0 Gb/s
Seagate Nytro Enterprise,0.0,1600.0,0.0,SSD,0.0,2.5,SAS 12.0 Gb/s
Seagate Nytro Enterprise,0.0,400.0,0.0,SSD,0.0,2.5,SAS 12.0 Gb/s
Seagate Nytro Enterprise,0.0,800.0,0.0,SSD,0.0,2.5,SAS 12.0 Gb/s
Seagate Enterprise Performance,125.0,600.0,0.208,10000,128.0,2.5,SAS 12.0 Gb/s
TEAMGROUP MS30,0.0,128.0,0.0,SSD,0.0,M.2-2242,M.2 SATA
Plextor S2G,0.0,512.0,0.0,SSD,0.0,M.2-2280,M.2 SATA
Plextor M8VG,0.0,512.0,0.0,SSD,1024.0,M.2-2280,M.2 SATA
TEAMGROUP T-Force Cardea,0.0,1000.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
TEAMGROUP T-Force Cardea Liquid,0.0,512.0,0.0,SSD,0.0,M.2-2280,M.2 PCIe 3.0 X4
Seagate Enterprise Capacity,0.0,8000.0,0.0,7200,256.0,3.5,SAS 12.0 Gb/s
Seagate Enterprise Capacity,0.0,10000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,0.0,8000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Seagate Enterprise Capacity,0.0,8000.0,0.0,7200,256.0,3.5,SATA 6.0 Gb/s
Toshiba S300,0.0,5000.0,0.0,5400,128.0,3.5,SATA 6.0 Gb/s
Toshiba HDEPR11GEA51,0.0,4000.0,0.0,7200,128.0,3.5,SATA 6.0 Gb/s
