name,price,size,color,rpm,airflow,noise_level,pwm
Scythe Kaze Flex ARGB,21.95,120,Black / White,3001800.0,"16.6,79.76","4,35.8",True
SHARKOON Rebel F50,0.0,120,Black,6002000.0,77.65,35,True
Prolimatech Vortex,24.97,120,Clear,12001600.0,72.67,29.1,False
Silverstone FN,9.99,120,Clear,1200.0,58.47,25.15,False
BitFenix Spectre Pro,0.0,120,Black,1200.0,56.22,18.89,False
Akasa Apache Black,29.02,140,Black,6001300.0,89.55,"12.5,22.19",True
Silverstone FQ,0.0,120,White / Blue,1800.0,67.5,24,True
Phanteks F140HP II,19.98,140,White,5001600.0,68.1,25,True
Kingwin CFBL-08LB,0.0,80,Transparent,1700.0,30,25,False
Phanteks F120SP,19.98,120,Black,1300.0,54.4,24.2,False
In Win CROWN AC140 2-Pack,0.0,140,Black / Clear,5001500.0,69.03,"18.1,32.5",True
Scythe Kaze Flex,17.27,120,Black,800.0,43.03,14.5,False
ARCTIC F,14.99,120,Black,2301350.0,53,Unknown,True
In Win Neptune DN120 Pro,16.09,120,Black / Red,9002200.0,"24.15,60.56",20.3,True
KOLINK UMBRA X,0.0,120,Black,6001600.0,61,24,True
Thermalright TL-P12,0.0,120,Black,1500.0,52.86,22.1,True
Corsair SP120 Quiet,57.35,120,Black,1450.0,37.85,23,False
BitFenix Spectre Pro,0.0,200,White,900.0,148.72,27.5,False
NZXT Air Flow,0.0,140,White,1000.0,83.6,24.5,False
Phanteks F140TS,0.0,140,Blue,7501200.0,"45.1,78.09","13.4,19",False
Antec True Quiet,0.0,120,Yellow / Gray,6001000.0,"21.5,35.79","8.9,19.89",False
Apevia CF20SL-UBL,0.0,200,Blue,800.0,125,20,False
Xigmatek eXTREME SILENT,0.0,140,Black,1000.0,65,18,False
Rosewill RFX-120BL,0.0,120,Clear,12002200.0,"43.5,87.5","23.5,38.15",False
Vantec Thermoflow,8.94,80,Black,19503400.0,"23.8,41.6","25.5,37.5",False
Apevia CF12SL-URED,0.0,120,Red,1500.0,57.67,24.7,False
Cougar Vortex,0.0,120,Black,8001500.0,70.5,17.89,False
Xigmatek XAF,0.0,120,Black,1500.0,75.3,24,False
Thermaltake Blue-Eye,0.0,120,Clear,13002500.0,97.5,"24.6,38.79",False
Aerocool Shark,17.99,140,Black,8001500.0,"50,96.5","14.5,29.6",False
Noctua R8-1800,0.0,80,Brown,8001800.0,Unknown,"7,17",False
NoiseBlocker BlackSilentFan X-1,0.0,40,Translucent Blue,2800.0,2.88,9,False
NoiseBlocker ELoop B,0.0,120,White,2000.0,77.92,28,True
NoiseBlocker ELoop B,29.95,120,White,1900.0,71.33,27,False
NoiseBlocker ELoop B,27.31,120,White,800.0,33.72,8,False
Silverstone Air Penetrator,0.0,120,Clear,1500.0,35.36,22.4,False
Rosewill RFA-80-WL,0.0,80,Clear,2500.0,33.21,22.41,False
Silverstone FM,0.0,180,White,5001300.0,"65,150","17,36",False
Xigmatek XLF,32.92,120,Orange,1500.0,61,20,False
Noctua S12B FLX,0.0,120,Brown,6001200.0,"28.95,59.21","6,18.1",False
Zalman F3,0.0,120,Transparent,10001800.0,Unknown,"20,32",False
Apevia CF8S-UBL,0.0,80,UV Blue,2000.0,25.64,22.05,False
be quiet! Shadow Wings,0.0,80,Black,1400.0,"14.8,23.8",8.4,False
Corsair AF120,0.0,120,Black,1500.0,52.19,25.2,False
Scythe Slipstream,0.0,120,Black,1900.0,110.31,37,False
be quiet! Silent Wings 2,0.0,140,Black,1000.0,60.4,15.8,False
Aerocool DS,0.0,140,Black / Red,11001500.0,"71.2,93.4","15.5,23.4",False
Thermaltake DuraMax,0.0,80,Black,2900.0,38.2,31.3,False
Thermaltake Pure,0.0,120,Clear,1000.0,40.99,19.5,False
Corsair SP120,0.0,120,Black / Red,1650.0,57.24,26.4,False
Corsair SP120,0.0,120,Black / Blue,1650.0,57.24,26.4,False
Corsair SP120 2-Pack,0.0,120,Black / Purple,1650.0,57.24,26.4,False
Corsair SP140 2-Pack,0.0,140,Black / Red,1440.0,49.49,29.3,False
Corsair SP140 2-Pack,0.0,140,Black / Blue,1440.0,49.49,29.3,False
Deepcool UF,0.0,120,White / Blue,5001500.0,66.3,"17.6,27.8",True
Zalman F3,0.0,120,Black / Clear,1200.0,Unknown,"20,23",False
Insignia NS-PCF1250,0.0,120,Black,1200.0,44,22.5,False
Rosewill RAWP-141209,0.0,120,Brown / Black,5001500.0,64.75,"10,21.5",True
Rosewill RAWP-141411,0.0,140,Brown / Black,9001200.0,"60.23,82","14.5,21.5",False
Thermaltake Luna Slim,15.99,140,Black / Red,1200.0,38.59,24,False
Scythe Slipstream,0.0,120,Black,1900.0,110.31,37,False
Deepcool TF 120,0.0,120,Black / Blue,5001800.0,"58.39,76.52","17.6,31.8",True
NZXT FX V2,0.0,140,Black / White,8002000.0,"42.4,106.1","20,37",False
Deepcool XFAN,0.0,120,White,1300.0,65.16,26,False
Evercool FAN-EC8020M12CA,0.0,80,Black,2500.0,29.18,26,False
Apevia S 2-Pack,0.0,120,Black / Orange,1500.0,50.28,21.1,False
Thermaltake Riing 3-Pack,0.0,120,Black,5001400.0,48.79,"18.2,24.8",True
Deepcool UF,21.17,80,White / Blue,9002200.0,25.13,"17.8,24.7",False
Deepcool XFAN,0.0,40,Black,4500.0,4.82,24.3,False
be quiet! Shadow Wings,0.0,120,Black,1500.0,50.5,18.9,True
RIOTORO Cross-X Classic,0.0,120,Black,1500.0,47,26.5,False
LC-Power LC-CF-120-PRO,0.0,120,Translucent Black,5001200.0,"27.6,68.4","60.8,14.6",True
BitFenix Spectre Pro,0.0,140,White,1200.0,86.73,22.8,False
In Win AURORA 3-Pack,0.0,120,Black / Red,8002000.0,"40.26,57.64","23.7,39.2",True
Apevia S,0.0,120,Black / Pink,1500.0,57.67,24.7,True
ARCTIC BioniX F120,16.16,120,Black / Green,2001800.0,69,24.4,True
Enermax T.B. RGB 3-Pack,0.0,120,Black,5001500.0,47.53,22,True
Azza Hurricane Lite 3-Pack,0.0,120,Black / White,1500.0,47,28.7,False
Enermax T.B. Silence Adv,0.0,140,Black,3001200.0,66.57,"7,14.9",True
CRYORIG QF Performance,0.0,140,White / Black,6001850.0,128,"13,38",True
CRYORIG QF Silent,0.0,140,White / Black,2001000.0,42.1,"9,19.5",True
Cooler Master MasterFan Pro Air Flow 3-Pack,0.0,140,Black,500800.0,53,"6,20",True
Lian Li Bora Lite 3-Pack,0.0,120,Silver,9001500.0,48.31,28.2,True
Antec Prizm,0.0,120,Black,2000.0,45.03,32.6,True
Anidees AI AUREOLA 3-Pack,0.0,120,Black,1500.0,35.2,24.7,False
Anidees AI Tesseract 3-Pack,0.0,120,Black,6001200.0,30.54,19,True
GameMax Mirage White Fins,0.0,120,Black / White,1100.0,36,25,False
GameMax Storm Force RGB,0.0,120,Black / White,1300.0,41.4,21,False
Cooler Master MasterFan MFR RGB,0.0,120,Black,6502000.0,49,30,True
ARCTIC F9 TC,0.0,92,White / Black,1800.0,43,Unknown,False
ARCTIC F12 TC,14.99,120,White / Black,1350.0,53,Unknown,False
ARCTIC BioniX P120,0.0,120,Yellow / Black,2002100.0,67.56,Unknown,True
Rosewill RFA-RL1201,0.0,120,Black,1800.0,35.2,26.8,True
ARCTIC F8,0.0,80,Black / White,2000.0,31,22.5,True
Silverstone FN,22.68,120,Black,1500.0,25.06,18,False
MagniumGear Skiron,0.0,120,Black / White,1500.0,50,29,True
Iceberg Thermal IceGALE Xtra,10.0,140,Teal / White,5002500.0,169,"0,47",True
Vetroo ARGB120,0.0,120,Pink,1300.0,48.1,Unknown,True
ID-COOLING XF-12025-ARGB-TRIO SNOW 3-Pack,0.0,120,White,7001500.0,62,"18,26.4",True
ID-COOLING ZF-14025-ARGB,0.0,140,Black,8001600.0,79.5,"16.8,36.5",False
ID-COOLING DF-12025-RGB-TRIO 3-Pack,0.0,120,Black,9002000.0,56.5,"16,31.5",True
ID-COOLING NO-12025-XT,0.0,120,Black / White,7001800.0,76.16,"15.2,32.5",True
Azza Hurricane II Digital,0.0,120,White,10001800.0,43.06,29,True
ARCTIC F,0.0,140,Black,2001350.0,74,Unknown,True
Thermalright TL-R12,0.0,120,White,4001500.0,"21.76,65.25","15,23",True
Thermalright TL-RS12 ARGB,0.0,120,Black / Gray,4001500.0,"21.76,65.25","15,23",True
Tempest TP-FAN120-B,0.0,120,Black,1000.0,37.8,20.4,False
Gelid Solutions LYRA,0.0,140,Black,7501600.0,70,35,True
Cooler Master MOBIUS 120P ARGB 30TH ANNIVERSARY EDITION,0.0,120,Black / Blue,0.0,75.2,30,True
Alpenföhn JetStream 3-Pack,0.0,120,Black,4001600.0,55.326,22.8,True
Apevia Twilight 4-Pack,0.0,120,White / Black,1350.0,57.67,24.7,False
Athena Power FANC-4020S,0.0,40,Black,6200.0,7.1,28,False
ID-COOLING TF-12025-PRO,0.0,120,Unknown,5001800.0,82.5,35.2,True
ID-COOLING AS-140,0.0,120,Black,3001800.0,72.2,24.9,True
Thermalright TL-S12R,0.0,120,Black,1500.0,47.6,23.2,True
Zalman SF120,9.99,120,Silver / Black,8001500.0,54,28,True
Thermaltake DuraMax,15.98,92,Black,2850.0,48.7,37.6,False
Silverstone AP,31.37,120,Black / White,5001800.0,"6.37,25.5","19.25,23.54",True
Thermaltake Pure,15.99,120,Clear,1000.0,40.99,19.5,False
Thermaltake Luna,0.0,200,Black / Red,800.0,129.63,28.2,False
Scythe Slipstream,24.99,120,Black,2001300.0,"9.8,74.25","3,26.5",True
Scythe Kaze Flex,0.0,140,Black / White,3001800.0,"16.8,100.8","4.19,26.45",True
SilenX Ixtrema Pro,15.95,40,Black,3500.0,5,14,False
NoiseBlocker BlackSilentPro P-P,14.99,120,Black,1500.0,58.85,24,True
Nexus DF1209SL-3PWM,9.94,92,Clear,2500.0,43.5,15.8,True
Enermax UCHF12PARGB-W-BP3 3-Pack,0.0,120,White,5001600.0,"22.5,72.1","14,27",True
Geometric Future Squama 2503 3-Pack,39.9,120,Black,2000.0,69.11,29,True
SeaSonic MAGFLOW ARGB,0.0,120,Black,2000.0,49.47,30.115,True
BitFenix Spectre,0.0,120,White,1000.0,43.5,20,False
SilenX Effizio,17.59,80,Red,1700.0,32,15,False
SilenX Effizio,18.43,80,Clear,1700.0,32,15,False
SilenX Effizio,21.86,120,Red,1400.0,74,15,False
NoiseBlocker BlackSilentPro P-2,0.0,120,Black,1400.0,56.5,23,False
Noctua B9-1600,0.0,92,Brown,10001600.0,"24.19,37.84","7.9,17.6",False
Corsair SP140,19.98,140,Black / Red,1440.0,49.49,29.3,False
Thermaltake Luna Slim,15.99,140,Black / Blue,1200.0,38.59,24,False
Phanteks F140SP,0.0,140,Black,1200.0,82.1,19,False
Silverstone AP,0.0,140,Black / White,5001500.0,"13.62,44.2","19.25,23.54",True
Alpenföhn Wing Boost 3 ARGB,0.0,120,White,7002200.0,77.9,36.8,True
Alpenföhn Wing Boost 3 ARGB,0.0,140,Black,5001500.0,78.9,25.6,True
Fractal Design Prisma SL,0.0,120,Black / White,1200.0,50.63,19.5,False
Fractal Design Prisma SL,0.0,120,Black / White,1200.0,50.63,19.5,False
Iceberg Thermal IceGALE,10.0,120,Black / White,5001850.0,76,"0,35",True
Scythe Kaze Flex II,15.95,120,Black,3001200.0,"16.9,52.94","4,23.8",True
Thermalright TL-B Extrem LCP 3-Pack,0.0,120,Black,2150.0,69,28.1,True
BitFenix Spectre,0.0,120,Black,1000.0,43.5,20,False
BitFenix Spectre,0.0,120,Black,1000.0,43.5,20,False
BitFenix Spectre,0.0,230,Black,900.0,97.8,20,False
Cooler Master Blade Master,0.0,92,Black,8002800.0,"15.7,54.8","17,35",True
Aerocool Silent Master,22.68,200,Red,800.0,76,18,False
Apevia CF12SL-TBL,0.0,120,Black,1500.0,50.28,21.1,False
Silverstone Air Penetrator,0.0,120,Clear,1500.0,35.36,22.4,False
ARCTIC F8,12.99,80,White / Black,2000.0,31,Unknown,False
ARCTIC F8,0.0,80,White / Black,8502000.0,31,Unknown,True
Enermax D.F. Vegas Duo,0.0,120,Clear,8001700.0,"33.26,71.76",16,False
Logisys CF120BL,9.99,120,Clear,18002000.0,69.15,39.29,False
Gelid Solutions FN-SX05-40,0.0,50,White,4000.0,21.94,23,False
Evercool FAN-LD9225B-EC1,0.0,92,Clear,2300.0,31.62,26,False
