name,price,type,frequency_response,microphone,wireless,enclosure_type,color
Panasonic RP-DJS150M-K,0.0,Supra-aural,0.0,True,False,Closed,Black
Panasonic RP-DJS150M-W,42.99,Supra-aural,0.0,True,False,Closed,White
Plantronics 202239-01,0.0,Supra-aural,0.0,True,False,Closed,Black / Silver
Plantronics GAMECOM 818,0.0,Circumaural,0.0,True,True,Closed,Black / Orange
Plantronics 89918-79,0.0,Supra-aural,0.0,True,False,Closed,Black
Plantronics .AUDIO 646 DSP,0.0,Supra-aural,0.0,True,False,Closed,Black / Blue
ROCCAT ANALOG,0.0,Circumaural,2020.0,True,False,Closed,Black / Blue
Sennheiser M2 AEi Ivory,0.0,Circumaural,1622.0,True,False,Closed,Brown
Sennheiser M2 OEi Ivory,0.0,Circumaural,1622.0,True,False,Closed,Brown
Sony 3000398,0.0,Supra-aural,0.0,True,False,Closed,Black / Blue
SteelSeries Siberia v2 DOTA 2,0.0,Circumaural,1828.0,True,False,Closed,Black / Red
SteelSeries Siberia X300,0.0,Circumaural,0.0,True,False,Open,Black
SteelSeries Siberia P300,0.0,Circumaural,0.0,True,False,Open,Black
SteelSeries Siberia X300,0.0,Circumaural,0.0,True,False,Open,Black
SteelSeries Siberia P100,0.0,Circumaural,0.0,True,False,Closed,Black
Thermaltake ISURUS PRO,34.98,In Ear,2020.0,True,False,Closed,Black / Red
Turtle Beach STEALTH 450,0.0,Circumaural,0.0,True,False,Closed,Black / Red
Bose AE2,0.0,Circumaural,0.0,False,False,Closed,Black / Silver
Feenix Aria,0.0,Circumaural,1026.0,False,False,Closed,Brown / Black
Feenix Aria,0.0,Circumaural,0.0,True,False,Closed,Brown / Black
Creative Labs H5,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
Creative Labs H3,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
Creative Labs P5,0.0,Earbud,0.0,True,False,Closed,Black / Red
G.Skill RIPJAWS SR910,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
IOGEAR GHG700,0.0,Circumaural,2020.0,True,False,Closed,Black / White
Kensington k33323ww,0.0,Supra-aural,0.0,True,False,Closed,Black
HP Cloud Freestyle,0.0,Circumaural,1525.0,True,False,Closed,Black / White
HP Cloud II,0.0,Circumaural,1525.0,True,False,Closed,Black / Red
Plantronics Gamecom 780,0.0,Circumaural,0.0,True,False,Closed,Black / Red
ROCCAT ALUMA,0.0,Earbud,2020.0,True,False,Closed,Black / Blue
SteelSeries Siberia 650,0.0,Circumaural,1628.0,True,False,Closed,Orange / White
SteelSeries Siberia 650,0.0,Circumaural,1628.0,True,False,Closed,Black / Orange
SteelSeries Siberia P800,0.0,Circumaural,0.0,True,True,Closed,Black / Orange
SteelSeries Siberia 150,0.0,Circumaural,0.0,True,False,Closed,Black / Orange
SteelSeries Siberia 200,0.0,Circumaural,1028.0,True,False,Closed,Black / Gold
Koss UR55,0.0,Circumaural,1822.0,False,False,Open,Brown / Black
JVC HA-RX300,0.0,Circumaural,1222.0,False,False,Closed,Black
Sentey GS-4731,0.0,Circumaural,2020.0,True,False,Open,Black / White
Audio-Technica ATH-MSR7GM,0.0,Circumaural,540.0,True,False,Closed,Brown
Pioneer SE-A1000,0.0,Circumaural,1030.0,False,False,Closed,Black / Silver
Naztech i9BT,0.0,Circumaural,0.0,True,True,Closed,Black / Silver
Status Audio CB-1,0.0,Circumaural,1530.0,False,False,Closed,Black / Gold
Status Audio OB-1,0.0,Circumaural,1530.0,False,False,Open,Black / Red
Smartaudios E1,0.0,Circumaural,2020.0,True,False,Closed,Brown / Black
SteelSeries Siberia 840,0.0,Circumaural,2020.0,True,True,Closed,Black
Sennheiser HD 579,0.0,Circumaural,1528.0,False,False,Open,Gray
Audio-Technica ATH-IM01,0.0,In Ear,2015.0,False,False,Closed,Transparent
Audio-Technica ATH-IM02,0.0,In Ear,2016.0,False,False,Closed,Transparent
Audio-Technica ATH-IM50,0.0,In Ear,525.0,False,False,Closed,White / Black
Plantronics RIG 600,0.0,Circumaural,2020.0,True,False,Closed,Black / Gold
Trust GXT 363 (FF Packaging),0.0,Circumaural,202.0,True,False,Closed,Black / Blue
Philips SHL3095BK/94,0.0,Supra-aural,1022.0,True,False,Closed,Black
SoundMAGIC HP150,0.0,Circumaural,1035.0,False,False,Closed,Black
SteelSeries Siberia 350 (White/Black),0.0,Circumaural,2028.0,True,False,Closed,White / Black
1MORE Triple Driver (Black/Gold),62.99,In Ear,2040.0,True,False,Closed,Black / Gold
1MORE Triple Driver Lightning (Silver),99.0,In Ear,2040.0,True,False,Closed,Silver
Avantree BTHS-AS9P-BLK,0.0,Circumaural,2020.0,True,True,Closed,Black / Brown
Razer Adaro,0.0,In Ear,2020.0,False,False,Closed,Black / Green
Sunbeam SEB-2014,0.0,In Ear,0.0,True,False,Closed,Purple
Sunbeam SEB-2014,0.0,In Ear,0.0,True,False,Closed,Black / Orange
Sunbeam SEB-2014,0.0,In Ear,0.0,True,False,Closed,Black / Red
Sunbeam SEB-2014,0.0,In Ear,0.0,False,False,Closed,Black
Klipsch R6m,0.0,In Ear,1019.0,True,False,Closed,Black / Silver
Panasonic RPHJX5-S,19.98,In Ear,0.0,False,False,Closed,Black / Silver
Panasonic RPHJX20-K,25.0,In Ear,0.0,False,False,Closed,Black
Panasonic RPHJX5-R,0.0,In Ear,0.0,False,False,Closed,Black / Red
ARCTIC P533 PENTA,0.0,Circumaural,2020.0,True,False,Closed,Black / Orange
Creative Labs Sound Blaster Tactic3D Alpha,0.0,Circumaural,0.0,True,False,Closed,Black
Creative Labs Sound Blaster Tactic3D Sigma,0.0,Circumaural,0.0,True,False,Closed,Black
Hercules HDP DJ-Pro M1001,0.0,Circumaural,530.0,False,False,Closed,Black / Blue
Cyber Acoustics AC-968,0.0,Circumaural,2020.0,True,False,Closed,Black
Sennheiser M2 OEi Black,0.0,Supra-aural,1622.0,True,False,Closed,Black / Silver
Sennheiser M2 OEi Brown,0.0,Supra-aural,1622.0,True,False,Closed,Brown / Black
Sennheiser M2 AEi Black,0.0,Supra-aural,1622.0,True,False,Closed,Black / Silver
Sennheiser M2 OEBT Black,0.0,Supra-aural,0.0,False,True,Closed,Black / Silver
SteelSeries Siberia 200,69.98,Circumaural,1028.0,True,False,Closed,White / Black
Sony XBA-NC85D,0.0,In Ear,520.0,False,False,Closed,Black
Skullcandy S6HSGY-378,0.0,Circumaural,0.0,False,False,Closed,White / Black
Skullcandy S6HSGY-384,0.0,Circumaural,0.0,False,False,Closed,White / Black
Skullcandy S6AGDZ-150,0.0,Circumaural,1820.0,False,False,Closed,Red / Amber
Sony MDRXB450AP/B,0.0,Supra-aural,522.0,True,False,Closed,Black
Sennheiser M2 AEBT Black,0.0,Circumaural,1622.0,True,True,Closed,Black / Silver
Skullcandy S6HSGY-367,0.0,Circumaural,0.0,False,False,Closed,Camo
Sennheiser GSP 350,0.0,Circumaural,1526.0,True,False,Closed,Black / Red
Sennheiser GSP 303,0.0,Circumaural,1526.0,True,False,Closed,Black / Red
Sennheiser GSP 302,0.0,Circumaural,1526.0,True,False,Closed,Black
Etymotic Research ER3 Extended Response,0.0,In Ear,2016.0,False,False,Closed,Unknown
Etymotic Research ER4 Extended Response,281.25,In Ear,2016.0,False,False,Closed,Unknown
Cougar MEGARA,0.0,Earbud,2020.0,True,False,Closed,Black / Orange
Cougar IMMERSA,0.0,Circumaural,2020.0,True,False,Closed,Black / Orange
Audio-Technica ATH-AD1000X,0.0,Circumaural,540.0,False,False,Open,Black
Monoprice Monolith M560,0.0,Circumaural,1640.0,False,False,Closed,Black / Brown
Monoprice Monolith M565,0.0,Circumaural,1045.0,False,False,Open,Black / Brown
Panasonic RP-HJE125-D,9.72,Earbud,0.0,False,False,Closed,Orange
Panasonic RP-HJE125-Y,9.99,Earbud,0.0,False,False,Closed,Yellow
Audio-Technica ATH-WS1100IS,0.0,Circumaural,540.0,True,False,Semi-open,Unknown
Logitech G933 Artemis Spectrum Snow,0.0,Circumaural,2020.0,True,True,Closed,White / Blue
Logitech G933 Artemis Spectrum Andromeda,0.0,Circumaural,2020.0,True,True,Closed,White / Blue
Turtle Beach Stealth 420X,0.0,Circumaural,2020.0,True,True,Closed,Black / Green
Corsair HS70,0.0,Circumaural,0.0,True,True,Closed,White / Black
Sony WHH900N/L,0.0,Circumaural,0.0,False,True,Closed,Gray
Razer Electra V2,0.0,Circumaural,2020.0,True,False,Closed,Black / Green
SIVGA SVIGA SV007,0.0,Circumaural,2020.0,False,False,Closed,Brown / Black
Sony MDRXB550AP/L,0.0,Supra-aural,522.0,True,False,Closed,Blue
Logitech G233 PRODIGY,0.0,Circumaural,2020.0,True,False,Closed,Black / Blue
Logitech G433 (Blue),0.0,Circumaural,2020.0,True,False,Open,Blue
Logitech G433 (Camo Blue),0.0,Circumaural,2020.0,True,False,Open,Black
HP HyperX Cloud Alpha Cloud 9 Edition,0.0,Circumaural,1327.0,True,False,Closed,Black / Blue
Audeze Mobius,0.0,Circumaural,1050.0,True,True,Closed,Brown / Black
Corsair HS70 WIRELESS,0.0,Circumaural,2020.0,True,True,Closed,Black
House of Marley Buffalo Soldier,119.99,Supra-aural,0.0,True,True,Closed,Beige / Black
LucidSound LS25,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
ADATA XPG EMIX H20,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
Inland 6000,0.0,Circumaural,2020.0,True,False,Closed,Silver / Black
Avermedia SonicWave GH335,0.0,Circumaural,2020.0,True,False,Closed,Black
Avermedia SonicWave 7.1 GH337,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
Cougar PHONTUM ESSENTIAL,0.0,Circumaural,2020.0,True,False,Closed,Black
Koss SB42,39.99,Circumaural,2020.0,True,False,Closed,Black
JVC HA-ENR15-B-K,19.51,Earbud,0.0,True,False,Closed,Black / Red
Creative Labs SUPER X-FI AIR C,0.0,Circumaural,2020.0,True,False,Closed,Black / Blue
Creative Labs SUPER X-FI AIR,0.0,Circumaural,2020.0,True,True,Closed,White / Black
Cougar IMMERSA TI,0.0,Circumaural,0.0,True,False,Closed,Black / Orange
Inland 87070,0.0,Supra-aural,2020.0,True,False,Closed,Black
Corsair HS50 PRO STEREO,0.0,Circumaural,2020.0,True,False,Closed,Black / Blue
HP OMEN 800,0.0,Circumaural,2020.0,True,False,Open,Black / Red
HP OMEN Mindframe Prime,0.0,Circumaural,0.0,True,False,Closed,Black / Red
Kensington 33323,0.0,Supra-aural,0.0,True,False,Closed,Black
Syba Oblanc U.F.O.,0.0,Circumaural,2018.0,True,False,Closed,Black
Cyber Acoustics ACM-6005,17.98,Supra-aural,0.0,False,False,Closed,Black
Audio-Technica ATH-SR30BTGY,0.0,Circumaural,535.0,True,True,Closed,White / Silver
Acer Predator Galea 300,0.0,Circumaural,2020.0,True,False,Closed,Black
Audio-Technica SonicFuel CKR30iS,0.0,In Ear,524.0,True,False,Closed,White
Audio-Technica SonicFuel CLR100iS,0.0,In Ear,2025.0,True,False,Closed,Green
Audio-Technica SonicFuel CLR100iS,0.0,In Ear,2025.0,True,False,Closed,Pink
Audio-Technica SonicFuel CLR100iS,14.49,In Ear,2025.0,True,False,Closed,White
Audio-Technica Solid Bass CKS550iS,0.0,In Ear,524.0,True,False,Closed,Blue
Audio-Technica Solid Bass CKS550iS,0.0,In Ear,524.0,True,False,Closed,Red
Audio-Technica Sound Reality CKR90iS,0.0,In Ear,542.0,True,False,Closed,Black
Sennheiser SC 260 USB CTRL II,0.0,Supra-aural,5018.0,True,False,Closed,Unknown
Sennheiser SC 75 USB CTRL,0.0,Supra-aural,6016.0,True,False,Closed,Black
Plantronics Blackwire 5220,0.0,Supra-aural,2020.0,True,False,Closed,Red / Black
ROCCAT Cross Headset + Modulok Modular Headset Stand,0.0,Circumaural,2020.0,True,False,Closed,Black
Syba GamesterGear Cruiser,0.0,Circumaural,2020.0,True,False,Closed,Black / Silver
Plantronics Blackwire C720,0.0,Supra-aural,2020.0,True,False,Closed,Silver / Black
Trust GXT 322D Carus,0.0,Circumaural,2020.0,True,False,Closed,Camo
Trust GXT 333 GOIYA,0.0,Circumaural,2020.0,True,False,Closed,Black
Trust GXT 393 MAGNA,0.0,Circumaural,2020.0,True,True,Closed,Black / Blue
Mionix NASH-20,0.0,Circumaural,0.0,True,False,Semi-open,Black
Sennheiser SC 70 USB CTRL,0.0,Supra-aural,6016.0,True,False,Closed,Black / Silver
SteelSeries Arctis 3 Bluetooth (2019 Edition),0.0,Circumaural,2022.0,True,False,Closed,Black
Plantronics EncorePro 520D Duo,58.9,Supra-aural,0.0,True,False,Closed,Black
Sennheiser PC 5 CHAT,18.6,Supra-aural,4217.0,True,False,Closed,Black
Sennheiser Century SC 660,0.0,Supra-aural,0.0,True,False,Closed,Silver / Black
Rosewill NEBULA GX51,0.0,Circumaural,2020.0,True,False,Closed,Black
HP HyperX Cloud Orbit,0.0,Circumaural,1050.0,True,False,Closed,Black / Gray
Sennheiser MB 360 UC,0.0,Circumaural,1822.0,True,True,Closed,Black
SteelSeries Arctis Pro,0.0,Circumaural,1040.0,True,False,Closed,Black
Plantronics Blackwire 7225,117.96,Supra-aural,2020.0,True,False,Closed,Black
Thermaltake Tt eSPORTS Shock V2,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
ADATA EMIX H30 SE,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
Acer Predator Gaming,0.0,Circumaural,1028.0,True,False,Open,Black
DROP DROP + HIFIMAN HE-35X,0.0,Circumaural,2020.0,False,False,Open,Black
DROP Drop + MrSpeakers Ether CX,0.0,Circumaural,305.0,False,False,Closed,Black
DROP DROP + KOSS GMR-54X-ISO,0.0,Circumaural,1522.0,True,False,Closed,Black
DROP MASSDROP X KOSS ESP/95X ELECTROSTATIC SYSTEM,0.0,Circumaural,835.0,False,False,Open,Black
DROP Massdrop x NuForce EDC,0.0,In Ear,2040.0,False,False,Closed,Translucent Blue
DROP Massdrop x NuForce EDC3,0.0,In Ear,2040.0,False,False,Closed,Translucent Blue
DROP Massdrop x NuForce Stride,0.0,In Ear,2020.0,True,True,Closed,Black
DROP Massdrop x MEE Audio Planamic,0.0,In Ear,2020.0,True,False,Closed,Black
Sennheiser GSP 550,0.0,Circumaural,1030.0,True,False,Semi-open,Green / Black
Biostar iDEQ N20,17.73,Supra-aural,0.0,False,False,Closed,Blue / Black
JBL Quantum 100,0.0,Circumaural,2020.0,True,False,Closed,Blue
Final A8000,0.0,In Ear,0.0,False,False,Closed,Silver / Black
Final Adagio II,0.0,Earbud,0.0,False,False,Closed,Black
Final Adagio II,0.0,Earbud,0.0,False,False,Closed,Beige
Final Adagio II,0.0,Earbud,0.0,False,False,Closed,Blue
Final Adagio III,0.0,Earbud,0.0,False,False,Closed,Black
Final Adagio III,0.0,Earbud,0.0,False,False,Closed,Red / White
Final Adagio V,0.0,Earbud,0.0,False,False,Closed,Silver / Black
Final B3,0.0,In Ear,0.0,False,False,Closed,Silver / Black
Final E1000,29.99,Earbud,0.0,False,False,Closed,Red / Black
Final E1000,29.99,Earbud,0.0,False,False,Closed,Blue / Black
Final E1000C,34.99,Earbud,0.0,False,False,Closed,Red / Black
Final E1000C,0.0,Earbud,0.0,False,False,Closed,Black
Final E2000,0.0,Earbud,0.0,False,False,Closed,Black
Final E3000C,53.65,Earbud,0.0,False,False,Closed,Silver / Black
Final F3100,0.0,Earbud,0.0,False,False,Closed,Black
Final F4100,0.0,Earbud,0.0,False,False,Closed,Black
Final F7200,0.0,Earbud,0.0,False,False,Closed,Silver / Black
Final FI-BA-SS,0.0,Earbud,0.0,False,False,Closed,Silver / Black
Final FI-BA-SST,0.0,Earbud,0.0,False,False,Closed,Silver / White
Final Heaven II,0.0,Earbud,0.0,False,False,Closed,Silver / Black
Final Heaven II,0.0,Earbud,0.0,False,False,Closed,Silver / Blue
Final Heaven IV,0.0,Earbud,0.0,False,False,Closed,Silver / Black
Final Heaven IV,0.0,Earbud,0.0,False,False,Closed,Silver / White
Final Heaven IV,0.0,Earbud,0.0,False,False,Closed,Silver / Purple
Final Heaven V aging,0.0,Earbud,0.0,False,False,Closed,Copper / Black
Final Heaven V,0.0,Earbud,0.0,False,False,Closed,Silver / Black
Final Heaven VI,0.0,Earbud,0.0,False,False,Closed,Gold / Black
Final Heaven VI,0.0,Earbud,0.0,False,False,Closed,Silver / Black
Final Heaven VII,0.0,Earbud,0.0,False,False,Closed,Black
Final Heaven VII,0.0,Earbud,0.0,False,False,Closed,Silver / Black
Final Heaven VIII,0.0,Earbud,0.0,False,False,Closed,Gold / Black
Final Piano Forte II,0.0,Earbud,0.0,False,False,Closed,Brown / Beige
Final Piano Forte II,0.0,Earbud,0.0,False,False,Closed,Blue / Black
Final Piano Forte VIII,0.0,In Ear,0.0,False,False,Closed,Gold
Final Piano Forte IX,0.0,In Ear,0.0,False,False,Closed,Silver
Final Piano Forte X,0.0,In Ear,0.0,False,False,Closed,Gold
Final Piano Forte X,0.0,In Ear,0.0,False,False,Closed,Silver
Final SONOROUS II,0.0,Circumaural,0.0,False,False,Closed,Black / Silver
Final SONOROUS III,0.0,Circumaural,0.0,False,False,Closed,Black / Silver
Final SONOROUS IV,0.0,Circumaural,0.0,False,False,Closed,Black / Silver
Final SONOROUS VI,0.0,Circumaural,0.0,False,False,Closed,Black / Silver
Final SONOROUS VIII,0.0,Circumaural,0.0,False,False,Closed,Gold / Black
Final SONOROUS X,0.0,Circumaural,0.0,False,False,Closed,Gold / Silver
Astro Gaming A40 TR + MixAmp Pro TR,0.0,Circumaural,2020.0,True,False,Closed,White / Gray
Skullcandy Hesh 3,0.0,Circumaural,2020.0,True,True,Closed,Red
Skullcandy Hesh 3,0.0,Circumaural,2020.0,True,True,Closed,Green
Skullcandy Hesh 3,0.0,Circumaural,2020.0,True,True,Closed,Green / Black
Sony MDR-ZX310R,36.0,Supra-aural,1024.0,False,False,Closed,Red
EKSA E900 PRO,0.0,Circumaural,2020.0,True,False,Closed,Green / Black
HiFiMAN HE400S,0.0,Circumaural,2035.0,False,False,Open,Silver / Black
HiFiMAN Edition X,0.0,Circumaural,850.0,False,False,Open,Black / Silver
HiFiMAN Edition X V2,0.0,Circumaural,850.0,False,False,Open,Black / Silver
HiFiMAN HE5se,0.0,Circumaural,2035.0,False,False,Open,Black
HiFiMAN RE600S V2 Songbird,74.9,In Ear,1522.0,False,False,Closed,Black
HiFiMAN RE300i,0.0,Earbud,2020.0,False,False,Closed,White
HiFiMAN Jade II,0.0,Circumaural,790.0,False,False,Open,Black / Green
HiFiMAN RE2000 Silver,799.0,In Ear,520.0,False,False,Closed,Black / Silver
HiFiMAN RE300a,0.0,Earbud,2020.0,False,False,Closed,Black
HiFiMAN RE300a,0.0,Earbud,2020.0,False,False,Closed,White
HiFiMAN RE800,99.0,Earbud,520.0,False,False,Closed,Gold
HiFiMAN ES100,0.0,Earbud,1520.0,False,False,Closed,Blue / Black
HiFiMAN RE400i,0.0,Earbud,1522.0,False,False,Closed,Silver / Black
HiFiMAN HE400i Ver.2020,0.0,Circumaural,2035.0,False,False,Open,Black
Periodic Audio Carbon,0.0,In Ear,1238.0,False,False,Closed,Black
Periodic Audio Beryllium,0.0,In Ear,1245.0,False,False,Closed,Gold / Silver
Periodic Audio Magnesium,0.0,In Ear,2030.0,False,False,Closed,Silver
Tempest GHS300 RGB,0.0,Circumaural,10010.0,True,False,Closed,Black
Tempest GHS201 RGB,0.0,Circumaural,2020.0,True,False,Closed,Black
Tempest GHS301 Barbarian RGB,0.0,Circumaural,2020.0,True,False,Closed,Black
Tempest Caesar RGB,0.0,Circumaural,0.0,True,True,Closed,Black
Tempest Warrior RGB,0.0,Circumaural,2020.0,True,False,Closed,Red / Black
Philips SHP9600MB/27,0.0,Circumaural,1235.0,False,False,Open,Black / Gold
AOC GH200,54.78,Circumaural,2020.0,True,False,Closed,Black / Silver
Corsair HS35,0.0,Circumaural,2020.0,True,False,Closed,Black / Blue
Astro A03,0.0,In Ear,2020.0,True,False,Closed,White / Purple
Koss GMR-545-AIR,0.0,Circumaural,1522.0,True,False,Open,Black / Red
Koss GMR-540-ISO,0.0,Circumaural,1522.0,True,False,Closed,Black / Red
Koss GMR-540-ISO USB,74.99,Circumaural,1522.0,True,False,Closed,Black / Red
AKG N700NC M2,0.0,Circumaural,1020.0,True,True,Closed,Black
HP HyperX Cloud Alpha - TimTheTatman Edition,0.0,Circumaural,1327.0,True,False,Closed,Black / Yellow
TAKSTAR Forge,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
TAKSTAR SHADE,0.0,Circumaural,1020.0,True,False,Closed,Black / Red
TAKSTAR TS-2260,0.0,In Ear,2020.0,False,False,Closed,Black
TAKSTAR HF580,0.0,Circumaural,1525.0,False,False,Open,Black / Silver
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Black
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Red / Black
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Blue
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Gray / Brown
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Black / Gray
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Brown / Black
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Gray / Green
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Gray / Cyan
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Blue / Black
Skullcandy Crusher,0.0,Circumaural,2020.0,True,False,Closed,Beige / Blue
Koss Porta Pro Communication,0.0,Supra-aural,1525.0,True,False,Open,Black / Silver
Koss Porta Pro Limited Edition,0.0,Supra-aural,1525.0,True,False,Open,Gold / Black
Koss Porta Pro Limited Edition,0.0,Supra-aural,1525.0,True,False,Open,Beige / Silver
DROP DROP Massdrop x Koss Porta Pro X,0.0,Supra-aural,1525.0,True,False,Open,Black / Blue
Koss Porta Pro,0.0,Supra-aural,1525.0,False,False,Open,Black / Silver
TAKSTAR FLIT,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
TAKSTAR HD2000,0.0,Circumaural,1025.0,False,False,Closed,Black
Corsair HS80 RGB Ethereal Blue,0.0,Circumaural,2040.0,True,True,Closed,White / Blue
Samsung Buds2,109.99,In Ear,0.0,True,True,Closed,Purple
Samsung Buds2,0.0,In Ear,0.0,True,True,Closed,Green
Samsung Buds2,0.0,In Ear,0.0,True,True,Closed,White
Adesso Xtream P600,46.31,Circumaural,2020.0,True,True,Closed,Black
Audio-Technica ATH-S220BT,59.0,Circumaural,532.0,True,True,Closed,Blue / Beige
Belkin SOUNDFORM Mini,46.99,Circumaural,0.0,True,True,Closed,Black
Belkin SOUNDFORM Mini,0.0,Circumaural,0.0,True,True,Closed,Blue
Belkin SOUNDFORM Mini,0.0,Circumaural,0.0,True,True,Closed,Pink
Belkin SOUNDFORM Mini,0.0,Circumaural,0.0,True,True,Closed,White
Beyerdynamic MMX 100,0.0,Circumaural,530.0,True,False,Closed,Black
Beyerdynamic MMX 100,0.0,Circumaural,530.0,True,False,Closed,Gray
JVC HA-A6T,0.0,Earbud,2020.0,True,True,Closed,Blue
JVC HA-A6T,24.77,Earbud,2020.0,True,True,Closed,Red
Targus iStore Classic Fit,30.2,Earbud,0.0,True,False,Closed,Black
Kensington H1000,40.89,Supra-aural,202.0,True,False,Closed,Black
Kensington H2000,67.87,Circumaural,2020.0,True,False,Closed,Black
Lenovo 4XD1K18260,32.02,Supra-aural,2020.0,True,False,Closed,Black
Sennheiser MB 660 UC MS,0.0,Circumaural,0.0,True,True,Closed,Black / Silver
ROCCAT Khan Pro,0.0,Circumaural,1040.0,True,False,Closed,Black
Mad Catz E.S. Pro+,0.0,Earbud,2020.0,True,False,Closed,Black
YEYIAN Tempest 2000,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
YEYIAN Vicious 3000,0.0,Circumaural,2020.0,True,False,Closed,Black / Red
Koss KPH30i,0.0,Supra-aural,1525.0,True,False,Open,Clear
Koss KPH30i,0.0,Supra-aural,1525.0,True,False,Open,Beige
Koss KPH30i,0.0,Supra-aural,1525.0,True,False,Open,White / Blue
GameStop GS100,0.0,Circumaural,0.0,True,False,Closed,Black
GameStop GS220,55.98,Circumaural,0.0,True,False,Closed,Gray / Silver
